tag,cleaned_tweet
1,wtf i so want to see shawn but i get to see in october too #concerts
1,"he may be the best choice for christians, but he'd be a better one if he wasnt so cuddly with israel. im referring https://t.co/1jnbgk9rur"
1,everybody wanna be christians on sundays but what about monday-saturday?
1,nicki dead hasn't sat in an audience of an award show (besides bet) in awhile. she can't be bothered with those yts.
0,i'll believe it when i see it...frank ocean got my trust fucked up https://t.co/lnrs7uwvrz
1,"go ahead scott walker, build a canada border wall. make sure it's secure enough to keep america out. http://t.co/tvylcmfxd5"
2,can't tell you how badly i wanna see ed sheeran thursday in houston
1,"time to man up, -- we the people want to hear from carly fiorina. don't kowtow to cnn. if it's broke, fix it https://t.co/cphlhjnkrx"
1,this shows how muslims conquered #damascus in the time of 2nd caliph umer this needs to be repeated. https://t.co/bcv9rekdbi
1,gucci unmentionables unconscious mind resolution may enact the dyad yours characteristic up-to-the-minute obta...
2,"sunday kombat ch 35! best thing about sunday's shawn, looking forward to reading it. https://t.co/mgklqsimv9"
2,tomorrow i've to wake up early so zayn's erformance on vma better be true otherwise u'll regret for playing with my emotions and sleep
2,"so george osborne is to visit faslane/trident tomorrow, i hope many of you turn out to give him a warm welcome!"
1,"it may sound like i'm angry with naruto....in a way, i kind of am. but, he's trained with the best. i know he'll be okay."
0,"many sunday shows fail to mention carly fiorina's surge in the primaries, particularly at the state level. #tcot #gop http://t.co/4hfneyygvz"
1,imma get the full star wars saga bundle on ps4 today for the lil guys birthday this friday.
1,you gonna do an article about this like you have with kane after 4? https://t.co/yqjvvup5xo
2,diggin the blue jays' canada jerseys. would be cool if they wore them every sunday home game like the white sox do with their retros.
2,ed sheeran and the weeknd may be the best duo yet.. #darktimes
1,"yes, download avaiable 30 aug, but after can't play. waiting 1 sep . you read this in ps4 after finish download. good luck"
1,oomf just tweeted we bring wayne rooney back from belgium that his next goal may be when caitlyn jenner changes back to a man
1,that early. ps4 didn't close til the servers til tuesday. what gives?
2,"niall is so beautiful his blue eyes, his smile he shines like a star or a sun he makes my day he's just so unconventionally beautiful."
1,"pga shot tracker is awful. dustin johnson apparently hit one 3 feet from the hole on his 2nd shot, but somehow has a bogey now"
2,i can't wait to see ed sheeran on the 10th!!!!!!!
1,"niall cares about the price of tickets because they are very expensive as if an angel love, though i may not also go -_-"
0,israeli occupation forces clash with christians after sunday mass https://t.co/rewfspekmp
0,"reset the criteria - make it fair. let carly fiorina debate on ""main stage"" on september 16th #carly2016"
2,their new album is out this coming friday. same day as iron maiden's new album. more excited for amorphis though.
1,"taylor swift is putting feud rumors to rest! on saturday, the ""bad blood"" singer surprised fans when she brought... http://t.co/484uavkl39"
1,wwe to reveal statue for seth rollins on monday's raw? - - it looks like we may finally get the missing statue of ... http://t.co/pnhyr6efkp
1,scott walker wants a wall between usa and canada http://t.co/fcum0eqaqu pull the ottawan. i'll have nunavat. yukon not be serious.
1,dunkin gets pumpkin spice tomorrow so if you need me i'll be there getting an iced coffee the size of my head
0,"https://t.co/kc8ldmbgph gay men, have you been sexually assaulted? the answer may surprise you"
2,"may the almighty god continually bless you christians in ghana, jesus is alive!! spread the word http://t.co/rgnhekoo26 #gospelhaven"
1,sunday cinema | paul mccartney & david gilmour - paul mccartney continues to stay out there as the former member o... http://t.co/4tz3sbvziq
2,jacob u should come at the emas in october in milan bc we love u
2,i may as well be naruto with how much i like ramen.
0,scott walker said sunday he is open to building a wall on the u.s. border with canada. (idiot) #tcot
1,john lamb gives up a solo home run to ryan braun in the 1st.
1,ryan braun lines his 24th homer of the year to give #brewers 1-0 lead over #reds in the first inning at miller park.
1,"#brewers on the board in the 1st against the #reds thanks to a solo shot from ryan braun, his 24th."
1,ryan braun gives the #brewers an early lead with a solo hr to left in the 1st. 1-0 #crew over the reds
1,"rand, sunday morning is not the time for sean paul and nirvana."
2,"i want to thank ryan braun for hitting that home run to send bernie down the slide, and thereby making my kids' 1st game ""the coolest ever!"""
0,scott walker pretends that building a wall on the canadian border to keep out terrorists is a serious idea. http://t.co/waczzde7h2
2,#nowplaying janet jackson - love will never do without you no.1 at january 19 1991 at the #billboard top 100 | |
1,if citeh beat lyon in the champions league final in milan in may you promise to get an 'rip cecil' back tattoo?
0,celebrity big brother has dipped below 1million viewers for the first time ever in its new saturday timeslot: http://t.co/53ydwhmwac #cbb
1,if eid is on september 11 i don't have to go to school since it's even more awk there tbh
0,"this boy got some beats , gucci bag, versace sun glasses and is taking the damn train . . type of shit is that"
1,"tomorrow the last day of the transfers and players like zacca,noce,matri are still in milan."
2,please tell me you are doing foo fighters gig milton keynes sat? hubs had food silverstone today & it looked amazing!!
1,bruh what if they made a new friday with ice cube son and dc young fly as smokey
1,you already know every senior is rolling up with dunkin tomorrow
1,its been a n.w.a and solo ice cube music kinda day...gonna watch straight outta compton tomorrow.
1,video throwback sunday: prince george & princess charlotte after her christening at the church of st mary magdalene https://t.co/j2osbfaanw
1,i had to drop a finger cause zayn is gone and it was like march 25th all over again.
1,"deep in a dream - chet baker - [chet baker with fifty i] milan, italy, september 28, 1959-09-28 #chetbaker"
1,good to see a chicken hawk like scott walker can rattle the sabres when he never risked anything http://t.co/futaniiqdx
1,"i just bought a few replacement fall decor items from michaels and according to dunkin's fb page, i can put them up starting tomorrow."
1,"london, aug 24 (reuters) - british finance minister george osborne will take the government's campaign for reform of the european union to"
2,"i found out i was gay in the 4th grade...well i didnt think of it as ""gay"" cause i was so young..it was jus like ...""damn"" ... lololololol"
2,just checked for events happening at gila river arena in september and i got so excited to see that sam smith is playing. on september 30th
1,josh hamilton with a 3 run homer in yne 1st inning. 3-0 rangers #espndallasdnrangers #alcs
1,"i still need to see paper towns omfg how have i not seen it yet. c'mon, meg. get it together."
1,"both young, talented with potential. kane's 1st season was ace, struggled since. martial still raw.risks in both"
2,"cruising through town, windows down blaring jason aldean with a chey that's a perfect sunday afternoon"
0,no nigerian male artist can feature sam smith because they are afraid he may ask them for sex before the recording
1,"barry and alan are on your sunday night request show and about to launch into some nirvana and ""come as you are"" head banging optional..."
0,this girl who literally bullied me since 7th grade bc i liked kpop is now into it too man zffuck u
0,harry's touched both lima and niall's dicks(in public) i think he keeps forgetting about the 4th member
1,"on his birthday, chuck norris randomly selects one lucky child to be thrown into the sun."
1,"pope's sunday angelus: ""if the heart doesn't change, we aren't true christians""... http://t.co/6osc4xkkxx"
0,posts you may have missed: islam's claims of biblical corruption actually impeach the qur'an http://t.co/senoldkgi7
1,"interesting to see where the likes of: pogba, de gea, austin, kane, berahino, benzema, wanyama, stones, borini end up come wednesday morning"
2,"foo fighters next monday with me mum, might have to score md & get mashed up"
1,"lots of total bases today for ryan braun as he hits a triple in 8th inning, already has a home run sunday. #brewers"
2,"okay if justin, nicki, demi, the weekend and zayn are performing i'ma have to have a 36 inch sew in tomorrow cuz my weave coming out 2night"
1,melky cabrera homers in 7th to tie the game 4-4. white sox still batting.
1,"ryan braun hits his 24th hr of the season and wily peralta gives up 1 run in 7 innings as beat reds, 4-1. http://t.co/rpuxvsvekn"
1,"#mariners tweets: as we head to the 8th inning, the #mariners and white sox are tied at 4. #mlb http://t.co/mnyblcvpgq"
2,i'm going to bed knowing that there is a possibility that i may wake up to videos and pictures of zayn performing at the vma's
2,"i just saw this awesome man, ice cube, in concert friday night! a-maz-ing!!"
1,is the 20th anniversary ps4 still the coolest special edition console ever? http://t.co/ukxmo9xalo http://t.co/6jfts7bkeb
1,"sunday creeper sunday and the top 50 hitters, week 21 - don't worry, i'm not going to talk about u2. i already go ... http://t.co/xotmlyaiok"
2,it's not really a sunday until you've listened to some frank ocean
1,"i liked a video http://t.co/3m4inyoqiy wwe raw, brock lesnar and paul heyman addressed the ending of summerslam, aug 24,"
1,brock lesnar's 2nd signature must be dominating since it's a suplex http://t.co/g72rb2a4yy
2,if anyone wants to go see paul mccartney in concert with me on oct 13 you would literally make my entire life :))))))
1,i'm sure those pictures have been altered. reagan never sat with muslims. right?
1,i think he probably needs to be on a plane early tomorrow morning for it to happen. milan always leaks everything
1,also if you want people to buy the game on the november 6th 2015 you need to do what you did for ps4 and they had no issues!!!!!!!
0,"you're an idiot. word is integrate, demanding to assimilate is an abuse. 2nd, muslims can integrate fine if they want to."
1,"i have 2 tickets for jason aldean, cole swindell, and tyler farr on september 3rd. text me if you want them"
1,error on mariners ss miller and the white sox tie it 5-5 with 2 outs in the bottom of the 9th.
1,"white sox tie it up, mariners 5, white sox 5 bottom 9th http://t.co/7i9vxlvyhu"
1,"hi julie! i was wondering if i may have your email, i would like to ask you something privately, it has to do with big brother."
2,see ya tomorrow night ms jackson. my first show from the amazingly sweet and talented janet jackson
1,after a delay late in the 2nd half team kane trails team stamkos 14-15
1,i have an extra ticket for ed sheeran at toyota stadium in frisco on the 5th of september! selling for $80. pm me if interested! #edsheeran
0,and thus ended scott walker's run. don't try to out trump the donald. https://t.co/4h0oqqkvuv
0,scott walker: building canada border wall is a 'legitimate issue' http://t.co/cdrnj7mlyj this rw idiot going to build one around boston too?
1,roma stun juve as chievo crush lazio: milan (afp) - juventus's early season woes continued on sunday with a 2-... http://t.co/vcqthkhmbx
1,"dallas folks - we have 2 extra tickets for ed sheeran on sept 5. suite level, platinum parking, $150 each. let me know if you want them!"
2,the milwaukee brewers played well today and ryan braun is able to hit his 24th home run and he did a fantastic job today.
2,i'm watching the red carpet for nicki mostly. they're gonna air the show tomorrow night so i might go to bed after
1,"sorry to hear that, naruto. hopefully things will turn around for you very soon. and good luck with 1st semester!"
1,saladinio's rbi in the 11th lifts white sox to 6-5 win over mariners http://t.co/5lpfgtbvlz
1,is anyone else reading that zayn may be performing at the vmas with the weeknd? i'm not emotionally ready for that.
1,if i rise tomorrow and there's no sign of 1) zayn throwing a public tantrum or 2) nicki taking over the world then i'm checking out of life
1,i'm sad about going into 6th year so i'm watching john cena videos and it's helping so much
1,milan want him to but for a loan..but zenit just want to sell so we will see tomorrow what will happen italian.spurs i hope
1,i feel like bomani vs. rovell intellectually is roughly equivalent to rousey vs. a 4th grader in the octagon.
0,niall is sick so he may not be out a lot. -a
1,white sox: 10th walk-off win of season is 2nd-most in mlb (cubs with 12 entering sunday)
1,will text you the changes tomorrow who do you want to change kane will check on bertrand fitness
1,gop candidate scott walker wants to make a wall between canada and the u.s. good luck making that wall between nov and march.
0,yeah. i've always said milan is being run as if it was a 3rd world country. can't say galliani is the main issue tho.
2,alhamdulillah anew brother in islam. may allah continue to guide you on this path and make this journey easy for you https://t.co/dehihqf6gl
2,nah. nothing wrong with it. enjoyed the hell out of it on the ps4's beta. keep up the great work. see ya november 6th :d
0,like tyler and luke's teams with josh and devin close behind. hate shawn's team. if i had to choose a 2nd worst team it's dustin.
2,"zac brown band, september 11th, we're going"
2,dunkin is the most important one so go there first https://t.co/m9ag4l8utq
1,zayn may be performing at the #vmas im not ready
0,on saturday our new dudebro neighbours had a party and kept us up by having an angry loud fight on the deck about caitlyn jenner
0,"20 top boko haram militants arrested, nigeria says: nigeria's security agency said on sunday it had made signi... http://t.co/0amc0mdsha"
1,don't think i'm gonna watch the vmas cause the boys aren't on and if zayn performs i can see it later. plus school tomorrow and i like sleep
2,dunkin tomorrow morning is@the only reason i'm getting out of bed
1,"when i say exo is""gay""new exo stans are like,""noooo!"" haha.the term may not be accepted by some new fans,but an old fan knows it very well!"
1,any idea or best guess when the ps4 digital download might go live on monday?
1,"how many times does naruto say ""believe it"" in one episode? the world may never know."
2,sunday sunday sunday! come on down to the wwe superslam where john cena defends hos tiitle against cmp puuuunk! sunday!
1,"well, now that i think of it i'm gonna sleep and watch it on youtube tomorrow or something, zayn's not worth my extreme fatigue anymore"
1,the pumpkin spice comes back tomorrow at dunkin. time to pumpkin spice all the things.
1,all mountain naming decisions are delegated to chuck norris by the 2nd amendment
1,gay dogs may make you horny but just pan lions makes you cum
0,im not watching no more to watch meg and james be bullyed canceling feeds friday i'm done with big brother
2,i may watch the vmas just to see nicki's performance but dassit
2,hahaha you clearly have never seen af live. clueless. regarded by rolling stone as the 4th best live band around.
1,"attempting to outflank trump's mexican wall, scott walker will build canadian wall. but what about guam, hawaii? http://t.co/k9craavuyt"
1,i wasnt on today bc its my last day of summer & i was with friends but i have school tomorrow which sucks but shawn is so cute the vines omg
0,george osborne claims that #jeremycorbyn is a threat to national security ... because he opposes #trident renewal http://t.co/qnjpzkd9hd
2,"i may be late to this party, but ant-man is a great movie! ranks among my top picks in the marvel cinematic universe, i didn't expect that"
1,"netnewsledger last friday night: katy perry cover show encore performance, friday, september 11 at the foundry... http://t.co/eylgsl8rfy"
1,"last day of august, waiting for frank ocean to pull a beyonce. http://t.co/nakufcsbkr"
1,it's and i return from milan now page tomorrow restart at 8 am with the resul o all sunday and this night
1,tomorrow morning on good morning america... hulk hogan ...i cannot say enough about this guy and what he has done for so many.
2,new adele album coming in november along with the weeknd two days ago? now i need a new ed sheeran and frank ocean album and i'll be good!!
2,new adele album coming in november along with the weeknd two days ago? now i need a new ed sheeran and frank ocean album and i'll be good!!
0,"snopes may be right, but we all know islam is alive in dearborn mi can't deny that not sayin' sign is real, but the threat is!"
2,it's sunday but zayn's performance makes me want to pop off
1,my history teacher skipped school friday to see the foo fighters
0,"#xfactor is the xfactor now just turning into a gay talent show aimed at the gay community to increase ratings ,mostly freaks on sun night"
1,"kitchen is clean, laundry is in the washer, kids are in bed, school bags ready for tomorrow. watching big brother then going to bed"
2,not sleeping till i see nicki first day of school tomorrow but i gotta see her #vmas #vma2015
2,i was watching friday rn and ice cube uhh was pretty good looking if you ask me
2,night out with sister and some of her friends from work. sat on corner of table next to some bloke in a foo fighters t shirt. absolute vibes
1,"selling a zac brown band ticket for the 3rd, message me if you're interested."
1,white sox fan finds a sneaky way to stick it to the cubs - chicago sun-times http://t.co/k8zemj4gan
0,"tomorrow we will have to listen to 7 or 8 scott walker walkbacks, as usual. and the press will eat it up. what a failure all around."
1,is nobody going to see ed sheeran this thursday or..
1,"tomorrow's headlines today: ""of course scott walker doesn't want to build a wall to keep out our friends to the north."" #noideas"
2,islam is more than a religion. #goodmorning may allah bless us all with imaan aameen keep remember allah . http://t.co/5w2l6qwgjo
1,a1: the loneliness of the long distance runner - iron maiden. self-inflicted with 8 pm bedtimes on saturday nights. am i right? #runchat
2,kris bryant's 21st home run on the season gives the cubs an early 2-0 lead!
0,"if you put one over the plate he's gonna fuck you up called it, kris bryant with his 21st"
2,"#cubs take a 2-0 lead after kris bryant hits a two-run home run, his 21st home run of the year."
1,the cubs jump out in front to a 2-0 lead off a kris bryant 2-run hr in the 1st. #sundaynightbaseball #chcvslad
2,kris bryant that ball just said ouch! that was a laser! 21st bomb!
1,"kris bryant belts his 21st home run of the year. 2-0, cubs."
0,ruined sun night baseball again by replacing hall of fame pitcher with a woman because he spoke truth about muslims. #curtschilling
1,kris bryant just broke a baseball https://t.co/k4hjaympjg
0,"3rd time thru lineups has been issue for alex wood. 1st time thru not going so well today. #cubs with 3 hits, 1 bb inc 2 run hr kris bryant"
1,was not the case. in fact 1st (& greatest spread) of islam had no forced conversions.
1,i'm just gonna have to find a video/audio of zayn's performance tomorrow
2,2nd day in new york and i found great deals on authentic gucci and louis vuitton wallets both sold on street corners by nice foreign fellows
1,don't miss the free roxane gay lecture thursday at 7 pm at trinity united methodist church in savannah!
1,unseen || picture of zayn with his family on august 29th!! http://t.co/pmfnl3eymv
1,"bono becomes world's richest pop star: london, aug 31 : u2's bono has become the world's richest pop star afte... http://t.co/mk5vlwikqk"
1,debating if i wanna have milan birthday party on the 14th or 21st of november..
1,kris bryant...so what was scott bora$ bitchin' about? wow! 2-0 #cubs in chc/lad top 2nd
1,anybody interested in buying jason aldean hard copy tickets for the show this saturday september 5th in raleigh?
1,i don't think nicki's pregnant. stomach was flat again in the side view. think she was just sticking her butt out in the 1st pic.
2,the 2nd and 4th are nicki's best vma looks. http://t.co/m3hfbkqguj
1,gucci baggy skin below the eyes themselves aplomb december amplify the duet yours peculiar fellow feeling unit...
1,"james may not be a good big brother player but he is a great comedian, both intentional and unintentional"
1,"everyone came to the vmas looking boring or like trash (from what i see so far), and then nicki showed up looking like a sun goddess."
0,"in islamic dictionary peace may mean sharing the surrendered woman, beheading the kafirs if refuse to convert to islam"
2,"dear mr. trump, you should be the 1st candidate to offer debate spot to carly fiorina,or boycott debate if she is left out"
1,kpop fans helping 5sos #sheskindahotvma it because 5th harmony should of not say bad stuff about 2ne1!!!
1,photoset: august 30: shawn with fifth harmony on the vmas red carpet http://t.co/o15j7lew5j
1,scott walker's shifting position on the common core education standards http://t.co/tgfltbseka via
1,"tomorrow at work, when people talk to me, i'm just going to slap my crotch and twerk in response. see if i get the same reaction nicki did."
1,boy...kenryn just asked me if nicki goin march in a second line...lmaoo
2,i love nicki and miley and may need to call in sick tomorrow because of it
1,"taylor told nicki weeks ago she can come on stage if she wins an award & nicki was ""nah bitch ima bring you on stage so i can do it 1st"""
2,lord and i killed the floor friday when bad blood came on!
1,"nicki carried taylor so much in that performance, tomorrow she's going to need a nicki massage. #vmas"
1,"nicki may look hollywood, but you hear every bit of new york when she opens her mouth."
2,nicki did that for white media idgaf . nicki may act like she don't give af but she cares what the media thinks
2,i used to bump nicki aalllll the time in middle school. pink friday was my fav
1,"big brother season 17, episode 30 recap: for the few of you who visited the site on thursday looking for... http://t.co/90zhugqeic #bb17"
1,"y'all was gna be mad at nicki anyway. she just stole all the headlines for tomorrow, keep fuming bitches! new queen of the vma's."
2,ice cube and o'shea are gonna appear tonight may the lord have mercy on my soul. they're so damn fine.
2,"nicki is truly a loving and forgiving god, may we all show the same mercy she has shown to taylor to those who have wronged us. amen."
1,"i think her and nicki opened the show. but never got to watch it. and, i think i may have been watching the backstage haha"
0,happened a few minutes ago.. i believe the bus route was 49... if he went into other kane's he may have hit firefighters
2,"i loved ice cube's son's comments about people who didn't get that ""bye felisha"" originated from friday"
1,nicki is gonna open with trini dem girls on the pinkprint tour in south africa on the 2nd leg
1,"cue the ""christians"" in the comments, those oblivious to gwb carnage just in ""homeland."" https://t.co/rv3etysoos"
1,can some1 pls tell me the name of the 1st song nicki performed
2,i'll set my dvr to record the encore so i can watch nicki's performance tomorrow.
1,"i may hate me some taylor swift, miley cyrus, and katy perry but i love some carrie underwood because she know how to stay in her lane."
1,part of me thinks nicki is so serious about her attitude towards miley tho. she may be cool with her but she was a little serious. #vmas
0,so meek just sat on his ass and didn't walk nicki up to the stage? #vmas2015
1,nicki may need a wardrobe change if she plans on winning anything else tonight. #vmas
1,miley better pick up the hannah montana wig again because that may be the only she'll hide from nicki. #vmas2015
0,damn.... miley cyrus needs to watch it that bitch is gonna get sat on and crushed by nicki.
1,when nicki see miley sunday: https://t.co/nf2f3afzof the accuracy
1,i want nicki to fight miley on a national awards show so bad and tonight may be the night
1,"1st time i've watched the vmas in years .. what, did nicki just...."
1,"literally 1st time i've ever watched the #vmas. miley called nicki out on her crap, and i respect that. #sorrynotsorry #suckitupnicki"
0,so miley don't know nicki from southside jamaica queens. where people slap you because it's tuesday.
1,nicki just gave this pastor a shout out but didn't attend sunday school last sunday. man please.
0,is she cussing out nicki? i may need to learn how to work this tv
0,1st of all...why didn't meek help nicki to the stage. i would have cussed him to filth
1,nicki & tay may be friends but i'm still not a fan like was nicki for real about miley this is too much for my emotions im so confused #vmas
1,what these white people at school tomorrow have so much to say about nicki!!!!! #imready
1,stop it nicki said all that behind a smile https://t.co/vdewp6arle
1,like miley said she didn't look into everything but she thought nicki may have been subbing her but she didn't know for sure. her words.
1,watch: even tho that was nicki responding 2 miley putting her on blast 1st the media will make it out like nicki picking a fight.
1,i'll tell you more tomorrow but miley was throwing shade at nicki and nicki just called her out
2,nicki is the most talked about tonight and will be tomorrow. no doubt!
0,nicki's butt is just too big like c'mon that's not even fun anymore like
2,"nicki my fav, she slaying everyone and they momma' sat the vmas, god bless"
0,nicki's pastor is mad af right now. and it's sunday smh
1,i'm team nicki but i would never openly say something bad about taylor swift because i think she may have snipers on retainer.
1,"so the 18th will the best weekend, jason aldean and #bgbound"
1,my mom stood up to congratulate nicki then she sat down when she heard taylor lmao
1,"when that whole thing with nicki and miley, i sat there and just thought ""damnnnn shots fired"" #vma2015"
0,"but miley, what is good? i think nicki needs an answer on her desk by tomorrow morning if you wanna keep ya scalp."
2,nicki getting hood just then gave me so much motivation to go to school tomorrow and get good grades and go to college i'm so alive
2,he has been happy ever since he sat next to zayn at the louis vuitton fashion show (':
1,"basically my sunday-monday transition ""@en_jajaja: nicki: thank you to my pastor nicki: so bitch you was talkin mad shit what up w that"""
0,"too bad its purpose was to demonize #plannedparenthood and muslims, making it a sort of reverse mlk march https://t.co/e7dfcddwqo"
2,all my friends are going to hear about tomorrow is how good shawn looked tonight :)))
1,"i think sure nicki may have been joking though, if she had real beef i feel like it would be a lil scarier."
1,"scott walker in interview sunday ""that building a wall along the northern border with canada is legitimate issue that merits further review"""
2,what i love most about this is that every hag will be on dcum tomorrow talking a t how trashy nicki or bey is. when clearly...#vmas
0,i feel like i planned my whole day wrong. i gotta get ready for class tomorrow. but i jusr t wanna watch nicki
2,gucci bags divine breath pomposity april huff the double harness your extraordinary approach raising to master...
1,i think iggy should just rap slow like gucci mane it may sound better or have a automatic closed caption when she raps
2,i'm glad nicki called miley out but tomorrow the media gone have nicki looking like another angry black woman. smh.
1,moment of silence for all barbz that will get bombarded by their teachers and classmates talking about nicki tomorrow.
2,i may not love all of nicki's music but she is queen
1,watching the vmas tomorrow just so i can watch nicki call miley out on her dumb shit
1,"future need to rush the stage & perform ""march madness"" in some gucci flip flops"
1,still not over how nicki snapped like a 12th grader on their last day of high school
0,the sad part about this is tomorrow nicki will be the angry black woman who went after poor white girl miley
1,dad shouldn't buy a brand new ps4 on a sunday afternoon and then expect me to do my homework instead of playing on it all night
1,"then tomorrow is your day, gay"
2,"but we mustn't forget that on the 7th day, god gave us a nicki -- miley take down of epic proportions. rejoice my child."
1,meek about to have a 2nd wave coming from twitter bc nicki came harder without a song haha
0,tbh if tomorrow ppl start going after nicki for what she said im gonna be pissed
1,"y'all, she may have made a pop album, but nicki can kill almost anyone in this industry right now. gun to the head of everybody."
1,snaps to nicki! i may not like her but get it https://t.co/nsjxjtuurk
1,all the talk will be about nicki and miley tomorrow. nothing else has been talk worthy. #vmas
1,"sorry mom i can't go to school tomorrow, i need time to cope with nicki killing miley"
0,i should really stop watching big brother: after dark cause it's only sunday and i already know the nominees and who won the veto...
0,i thought this may have been entertaining after nicki's moment but it's actually very painful
0,miley.. you better watch out for nicki backstage she may throw hands
1,ask a kid watching the #vmas where they were when nicki called miley out...now ask them what happen nov 22 1963 (crickets). #sosad
1,boohoo miley called nicki unpolite kim called her everything under the sun just admit nicki know who to try
1,account to kims mother kim was born 1976 she turned 39 july 11. nicki will be 33 in 4 months. my accuracy > urs
1,sat watching john cena videos with and some random
2,"i hope you have a wonderful sunday night as well, shawn"
1,what website do you go to get paul mccartney tickets online tomorrow?
1,"who is cnn & the gop establishment keeping off the stage? carly fiorina. 5th in iowa, 3rd & 5th in nh's recent polls. http://t.co/jw9gqfminv"
0,i wish nicki would have flew across the stage and slapped that hoe ! https://t.co/d9dtrkezji
0,i'm literally nervous for what kanye may say tonight...he more of a loose cannon than nicki
2,"nicki is so hot and out of all the fine qualities she has, her teeth just may be my fav one. not her butt, but her teeth."
0,the comments by tony windsor saying he hoped muslims would kill an australian citizen needs a complete apol 2 aust. https://t.co/ongosl8bg1
2,"cue the mountain of thinkpieces about nicki's ""aggression"" and ""internalized misogyny."" looking forward to tomorrow."
1,kanye and nicki are the reason they may have to do away with award shows. you say it's about artists but you two always make it about you.
0,i'm over here tryna do this work before classes start tomorrow and nicki is being the shady bitch queen she is and i just lost all focus
1,"be prepared to listen about nicki and miley tomorrow at school, or maybe kanye"
1,i was gonna spend this time reading the article i was assigned for class tomorrow but it's been 40 minutes n i'm still screaming about nicki
0,"scott walker may be pandering to the party's lunatic fringe, but credit where it's due, he comes off as an actual lunatic."
1,"#seniorquote ""i don't know about today, i don't know about tomorrow, but just do how you feel at the time"" - kanye west, a true intellectual"
1,my twitter feed has dissolved into people shouting in capitals about kanye west. happy monday everyone!
1,"i'm leaving for milan tomorrow, and realizing i should be sleeping cuz it's 5am there rn, and still night here....."
1,everyone turning into kanye west fans just for today and then going to forget about him tomorrow smh
1,kanye west to do list: -become a legendary rapper/icon -run for president -take over the world -resurrect on the 3rd day
0,literally so annoyed with everyone on kanye west's weenie... he's just another celebrity puppet and you all fall for it? c'mon
0,seriously kanye west is the biggest joke ever. the burrito i am gonna get at moe's tomorrow would be a better president.
0,what even is kanye west and who gave him a mic? i'll probs wake up tomorrow and he'll still be talking
2,"kanye taught everyone to be fearless, so be fearless. 2020 i'll be 20 if election day lands on the 4th. my vote? kanye west."
1,all while kanye west carried on with his speech!!! #vmas https://t.co/c0wdckcfco
2,if kanye west runs for president and gets it this means kim kardashian will be the 1st lady oh my god the world is a beautiful place
1,kanye west may be a lot of things. but lazy and unintelligent aren't in that category. he knows what he's doing.
0,kinda sad you're not doing a liveshow this tuesday to talk about why kanye west is the kanye best :(
1,listening to that kanye west was like staring at the sun... for a bit too long.
0,that was the most unintelligible horseshit i've ever sat through...kanye west is about as fun to listen to as jimmy from south park #vmas
1,kanye west just announced he's running for president. tomorrow his ego will be announced as his running mate
1,sunday night twitter: jake arrietta just tossed a no-hitter in hollywood against kanye west. #bro #nohitter #vmas
1,kim may have broken the internet with her body...but kanye west just broke twitter with his speech. #kanyeforpresident2020 #vmas
2,can't wait to hear people talking some new ish about kanye west tomorrow
2,what a great weekend. first drake was in the 'ville saturday then nicki went for miley's life tonight. what a time to be alive
0,"george bush doesn't care about black people kanye west, sept 2 2005 ""i have decided to run for president in 2020"" kanye west, aug 30 2015"
2,"this sums up everything about kanye west. i may not like him as a person, but i love him as an artist. #vmas"
1,"bet money the headline from that acceptance speech tomorrow is just gonna be ""kanye west high at the vma's"""
2,"oh blessed be, shawn is still hotter than the sun. bless rider strong... my first non-cartoon tv crush. have mercy *fans face*"
2,i'm really looking forward to adding kanye west to our wall of presidential candidates at the office tomorrow. #vmas
1,only going to school tomorrow because nicki told me to...
0,white feminism will be all over the newspapers tomorrow saying how nicki attacked miley. that's you call someone out!!!!
1,dodgers are 4th in fewest days between no-hitters with 9 days. the white sox lead with 1.
1,taylor may have won against nicki and bey but she did fart on live tv so i think nicki and bey are the real winners
2,nicki is the only reason my hw gets done tbh. https://t.co/hyzutcbtut
1,"i can't wait to watch the news tomorrow"" last night the crazy ignorant over arrogant kanye west speaks out crazy as always "" abc broadcaster"
2,i can't wait until tomorrow for all the memes about kanye west running for president! #vmas
2,"us magazine kanye west has the best time at 2015 vmas, dances to the weeknd's ""can't feel... http://t.co/ygtkestaej #news #may #omg #nfb"
0,if you think kanye west would be a good president you probably scored below a 1000 on your sat
2,do you know that moment when you stare at the sun and your eyes start to cry because it's so bright? that happens to me when i look at niall
0,"if kanye west comes even close to winning the 2020 election, like 5th place or higher, i'm leaving the country for canada"
0,"this ain't the 1st day i've ever called nicki ignorant, fuck. i'm on and off w/ her. its simple, & i don't always like how she handle shit."
2,just did the math and realized that i get to see david price pitch live next sunday. cool! #bluejays
1,no really nicki may have been the only black female artist we saw tonight
2,i'm going to paul mccartney! 2nd time in two years!
1,set kanye west up w/the perfect opportunity to rebound from the taylor swift shenanigans & instead he sat on the ball & spinned. unreal
1,imagine if you sat next to caitlyn jenner at like a restaurant .... i'd die
1,write 2020 on your hand tomorrow if you support kanye west running for president. #kanyewestforpresident2020 #kanyewestforpresident
1,"when y'all can write lyrics that come close to tupac, ice cube, or eminem then and only then you may get my attention"
0,"a no no, kanye announces he's running for president, and nicki gets crazy with miley all in the the same night.. it's sunday wtf"
0,i may have just dropped two letter grades of intelligence after listening to that kanye west rant...
