tag,cleaned_tweet
0,no more food for you
1,"ill trying to come at that time, but you guys should stay another day in atl."
1,yeah there is a slight lag. not to worry though it's 4pm and i haven't had lunch.. hmm it's closer to dinner now!!!!
0,"""another aeroplane, another sunny day i wanna go home.."""
0,..patiently awaiting an important e-mail from katie at the young turks.. (ugh! i will go bonkers if they don't reply.. *que screams* x
1,wow thot we'd lost ya lol lol
0,that wasn't cool
0,im in florida homie dont got the funds to get up there right now
0,after i fixed your site.. this is how you treat me. i dont share well.
1,or i should stop going to porn sites on it.....(jk)
1,7 times out of 10 we listen to our music at night
0,too right. i spent ages reinstalling pc suite may get an iphone next - if the rumours of the new model are true.
0,i know but unfortunately i'm one of the fifteen bazillions of americans without health insurance. awesome
1,haha naah ofc ur my best friend char
1,miss you girlie when i come to visit lets do dinner for real this time hope all is well
0,i got a d in foundation mock http://twitpic.com/7slt4
0,i completely agree. i really don't want to go to work right now.
1,"happy saturday, hot stuff! sorry my 'desk area' is so messy. i promised to be a better cubicle-mate miss u!"
0,(@shutup) i failed to celebrate my 1337th scrobble on lastfm
1,http://twitpic.com/67vwt - but they look purdy
1,just finished 10k run and already booking in for more in the coming months! such fun!
1,"oh, by the way, it appears they are coming to london between june'09 and 2010.."
1,that's gotta hurt - i'd complain to management
1,love the interview
0,"where were you, when i needed you? i miss you! come back soon, please."
0,..ok ppl keep writing me about designing their websites at my ???? read the following tweets
0,oh i forgot. i rsvped no 'cuz im gonna be in ny little brother's birthday.
1,thanks for saying hi! the gym was intense
1,could you please explain this using a beer analogy?
0,"gosh, according to that cause-marketing article it seems like a scam if prices are being raised to offset costs"
1,awesome black coffee... anyone?
0,you too we are having a bad day together. *huggg* try and cheer up. the vid was amazing xoxo
0,i miss her.
1,thanks mum with salad?
1,thanks for the #follow friday!!!
1,"thanks for the follow, i like where your coming from"
1,buck.. 19/20 tv shows! follow me please!
0,"i really should put up a pic, i guess."
0,1st i dropped a stick pearl. then some comet-argent swarovski brios lost bits of coating. i'm jinxed today
1,if you like to laugh..follow me..its just that simple
1,"#3turnoffwords ""it is in..."" muwhahaha"
0,im nawt!! i stopped sitting on it like 5 minutes ago
0,oh i see - by best friend has to do that too - i be been sad all week too so maybe not the same but sad is sad
1,hope your trainer has taught you some stuff about nutrition. eating properly can reduce delayed onset muscle soreness (doms)
1,302nd update bitchesss and i think 300 of them were to shaun
1,"shame i dont still have my 286 compaq portable, which was really anything but portable lmao, last tweet 4 now, toodle pip"
1,always a pleasure to serve thanks for an amazing service!!!
0,that's so weird that you can't go back though!! there's really no link at the bottom of the page to return to mobile?
0,"""bitch run, he wont catch you"" lol i had know idea about all of that, very sad"
0,one of my favorite sports casters passed away today. i won't be able to watch philly cbs news for a while
1,would you like me to come in and infect you with swine flu? (or just a minor cold) thought not. you in it?
1,"""the only thing stopping me from becoming a serial killer is my distate for manual labor."" love this quote."
0,they are at trinity in denison this year. unfortunately they weren't able to get a church in sherman
0,and im thinking the closest i'll get to them is 4th row in indy no 5* for me
0,havent gotten instructions?...did i miss it some how?
1,so excited.
0,that's always fun to clean up
1,hmmmh i might have to bug you for technicalities ! then! lol
1,i guess they refuse to believe that my hips will never be made for a zero
0,this one got stolen at outback i left it there so... my bad. but then someone camnapped it. fml. gonna velcro it 2 my face
1,nyc. i read ur article about da a.i i tnhk u want adam lambert? hahahaha)
1,:] going to get lv&tt tonight at midnight. ahhh...heck to the yessss!
1,i love david archuleta xd. i reaaallly want to see him in concert.
1,haha well your welcome around our house then
1,he was about to physically remove me... but i was too quick!
0,) (: should i be happy or not ? http://plurk.com/p/113oy3
1,good dance... make little love... get down tonight...!!!! <3
1,no clue! here's to hoping tho!
1,and i'll bet that's what you say to all the girls.
1,wow thanks! you're like the oracle!
0,"ryanseacrest : hi there might be a problem as it says no stream online, wat's not right?"
0,i don't think i have seen you this week.... that can't be good..
1,alright thought so
0,aren't you lucky eh? wouldve loved that you shoulda flown me over lol xxx
0,i miss my blockbuster subs now.. it would make it easier to watch all of these shows.
1,hahaha
0,then we have to go to the pool all by ourselves u n me
0,":: yeah exactly. i was quite shocked by it i'm gonna try and read more about it, cos i want to know the truth behind it all"
0,i had no internet!
0,oh energy drink?
0,bradie call me? i was actaully truelly number 1001 so i miss out veyr very sadening
0,you ran over your dog! oh how sad
1,"i would buy one for sure, i have some energy related issues so it would be good for getting aroun"
0,and i wasn't invited?
1,i love that song what can i say
1,a few themes for your e71 http://bit.ly/eglpj
1,"hey susan, how r u? wanted to know ur opinion on obama's speech reminded me of the clinton-session we had at bbdo!"
0,we're waiting for an appointment at the allergy clinic but early indications are dairy and all fruit except bananas
1,#bsb #bsb #bsb i love bsb so much forever and ever!! #bsb #bsb
0,my brother left me for the day now i am here by myself
1,haha you're getting ready to get ready
1,thank you. i'm glad you like my work. i've a lot more to put up when i have the time.
0,i wish it would do it for me but i am not a fan.
1,"how come u have just hit 200, & i'm alrdy 270? u were 1 of my 1st followers! thats it...youre gonna b my 1st follow friday!"
0,"right? i had the original orange mon poster, but there was a giant rip through isaac's head, so it had to be tossed."
0,"i haven't checked it for a while, but sushi's memorial site seems down, can anyone else see it? http://cli.gs/sushi"
1,good jamie...and u ... thanks for asking hadn
1,"""can't wait for next year""? have inside info you wanna share? haha!"
0,i hate coffee! i truly wish i liked it lol
1,shot e o's - audacious works again - yay for linux guru's
1,"rly? me get money? seeee? i said you you're way too nice dory~ damn right, we'll rock up those foreign countries"
1,"in some other countries after passing equal marriage, heterosexual divorce rates went down."
1,*sigh* its the beginning of a new week....lets do this all over again...55 more days till the big move
1,do you have an ice-pack? lay it on your foot and try again. take care and good luck!
1,just saw sink into me the whole video on kerrang! ive seen it before loads but its so much better on tv!
1,i've been goin 6 days straight. everyday is friday to me. who cares?
1,:-p gravity still up and no memory issue
0,it was hours ago i came in.... and it's only now i realised when i went to buy something online
0,hope you get to feeling better baby
1,lmao i dont think hes on ahaha but damn i gtg to bed. night brands night talk to you guys tomorrow. & him maybe haha
1,i will def. check that book out. sounds like something right up my ally!
1,lmao cuz u no me so well
0,comments are closed on your most recent post.
0,lol
0,"i jinxed my good mood, i say i'm happy and all that cause nicks the father to sharons baby and now farrah dies... didn't know her but its"
1,3more days til summer holiday?
0,"she's following me on db, but not on here"
0,!!!! it was only just yesterday i saw that footscray still had hot cross buns must not be everywhere then
0,(still in work) my feet are killing me & i still have chest pains
0,"yeah, i know. that was the first thing i did. burn did not go away. never does."
1,has something very special in mind <333
0,"*cold , again with the spelling errors"
0,i'll probably be working so won't see either
1,"yep yep, it's tee. how are you?"
1,wish you were here. we're gonna watch carrrrie!
1,looks like fun pics but hopefully we will have ejami pics soon
1,thank you!!! means the world!
0,because good things happen to terrible people
0,nope we got beat 3-2 the captain scored an own goal in the last minute :|
0,are you able to call me back? i was in the doctors with diabetes problems dont worry if you cant though
1,doing good buddy! things are moving and today i started a fun and great project. check your dm's.
1,hey! thanks. that's somewhere at novena. great that u liked it.
0,#liesgirlstell i don't have any money ----with this face
1,i like it
0,i missed mine too congratulations on catching yourself in time!
1,what's #im0509? looks like some interesting people are going
1,your pix are wonderful
0,aha i let him go because he didnt love me anymore
0,"can u believe my five of my closest homegirls, the only bitches i b w/ 4real 4real out here have bf! im always left out."
0,omg that is awful! $12k??? wow our pyr figured out how to open a doorknobs one day by crushing them in her jaws and
1,suddenly twitter has become a smaller place because of you
1,thanks!i wish ii was there too
0,so sorry to hear that heidi. i'll keep you and your family in my thoughts and prayers
1,.@webby37 stop making me want to enjoy stuff!
0,"same i just can't get into them, maybe just for the first 30 min to see the jokes and stuff, then it just gets boring"
1,just let me know
0,hang in there- health should be priority #1 right now! i do hate seeing good people get mistreated so i'm genuinely sorry
1,"actually, it's accepted slang in many circles"
1,-- . byyeee . ily2 jamarcusssssss
1,thanks
1,thanks and i know they have downloads too but their catalogue of movies is poor at best. hopefully it will improve.
1,wow. thanks a lot dick. remind me to kick you in the balls next time i see you
1,no prob and nice to meet you too is usually right on with people to follow
0,stick around!!!!
0,oh no!
0,i wanted you to write it.. lol. i can't write
1,http://twitpic.com/4u0r9 - if you need help for a shower... i'm here for u
0,"it worked for half of the card then said there was an error. but i can see the raw images, it just won't convert them."
1,follow the information on www.bootstraplogo.com - it's my own venture
1,"i'm going offline for a while, i g2g to my cousin's house today...but i'll be back later bye xx"
1,have fun!
0,i can't come i won't be back in time?!
1,lol!! girl that was too funny...i knew something was wrong...a good laugh for monday though! i swear i passed math in high school
0,bummer....guess i wont see you at steak at the borgata.
1,cars parked in multi spaces are what we look for here. send those pics to submit@youparkrudely.com to see them on our site
1,"""today's fortune: a person needs a clean reputation to survive."" que bom que eu tenho o orkut pra me lembrar disso hehe"
1,*you know what i love about safari? move tab to new window without refreshing it's little subtle feature like this that makes great ux
1,"""all apps are up to date"" pfft. want #twitterrific 2 now!"
1,aww cool bet your all excited has em got a preference ? xx
1,have fun honky tonkin in colorado! miss ya in ks
0,i miss my red hair too i'm all black now
1,what shows next week will be giving out lady gaga passes?
0,you talk to me !
1,nice crotch!
1,*hearts* max 's wine dive especially the pan borracho!!!! there goes all my cardio... :p happy bday stella!!!
1,"ha sound lovely dont forget to get onto dave so he can bring us food, im feeling a fat binge !"
0,that's not so good
0,.................. i hate myself
0,your telling me
0,is it rlly tht serious? i'm abt to go thru my fonebook...
0,"=- back from cali , missing itttttt"
1,my pleasure
0,"#starwarsday #leeds there is a may the 4th be with you celebration at fab cafe tonight, i don't think i can go i wanted to be chewbacca!"
1,...&& the doorbell rings it wasn't forever.
0,your board that doesn't fucking work!
0,aw im sorry ok if they come ill just avoid their set haha
1,haha yay for lovemaking
1,as long as you never change.... xxxx
0,what happened to you guys last night...you missed out on the vip party hope those noodles were good!
1,he is so hot !
0,storm tu touchscreen kan? i cannot! tangan basah bb curve ada? hehe. the unlimited package tu sekali dengan telco charge ke?
0,lame! how bout this: http://bit.ly/mkkjt
0,north or southbound...
0,::::...lookn foward to makn mii pa n dad happi 2ma...even tho i dnt lik fishin
0,"i bet you miss her, haha. i feel like she has gotten so big so fast. i need a little chelsea too!"
0,no one believed me at my dance competition today that i did a handstand
1,those are great! i love the commentary too!
1,i don't think you need anything other than twitter and gamehouse
0,yes! me too. totally bummed it's not.
1,it's d same buk naa in which a dere is child who knows whree the kit will fall without looking up.. i hv seen d movie
1,- typing up a couple more tutorials on tweaking wordpress code. next post 2 come is how 2 tweak the form style of the subscribe2 plugin.
1,thanks!
1,thanks andoy condolence nga lang sa new haircut. lol. yeah jango is a cool service. i should check out django as well
1,"exam... and i'm pretty sure i didn't do well on this one! yeah, it was good!"
1,.brush your teeth twice a day - when u wake up and before you sleep- at least do once baba for the sake of others
0,i'm totally hatttttiiinnggggg i wanna cry i sooo wanna be theree better be taking pictures
1,this was so long ago i can't believe you have twitter...haha.
1,"cool, umm i haven't heard about anyone else.. that sounds good"
1,"i loved today, ohhh i missed the old group<3 glad we're back!"
0,clean me!
1,stoney creek for the soccer tournament
0,not anymore boo! can't find a stream of the show now
1,#facebook and/or #mafiawars is having issues for everyone today... good thing i shouldn't be playing anyway
1,it will be over soon. promise. and nice weather for lunch
1,"well, ann is right. i'm so funny! ;) or maybe not. but you can judge for yourself at http://www.youtube.com/joshrachlis"
1,maybe its the house you're in.. i'm in front of a warm fire smelling a nice roast in the oven
1,enjoy your b-day!
1,have printed the forum out and starting the training today looks very nice and handy to do! thanks cd + cagcast was great again
1,"yeah, small and annoying i should learn to log out really"
1,at least there is a perception of competition - i could just be paranoid
1,i guess imma join and and start on the sookie stackhouse series...
1,"only if you use your hands! if not, it's called the nookie pokie"
1,i've got faith in you frog community might finally happen!
0,"o well, ps aux kill -9 34176"
1,"nice new profile pict. so, how's daddyhood treatin' ya?"
1,ok... works for me
0,* diamond in the rough * bitch!!!! tee hee.. life is awesome!!! and ooooooo i miss a niggur!!! sniff!
0,another father's day weekend i don't get to spend with my dad..
0,i know mah purple candle.
1,"lol, i'm much fatter than the second row singer. btw, nice new pic."
1,i'd love it! who would not?
1,hey paris ! how are you ? have a great night xoxo
0,*singing* the old man is snoring is snoring is snoring. the old man is snoring. i can't stay asleep.
1,"oh, cute shoes! the dress is cool too!"
1,shenzhen is still part of guangzhou
0,"don't kick, your gonna make twitter cry"
1,>>follow me<< mwah!!
1,"omg and you never would believe what we did. ahaha, i loved it. but it felt like a movie, but real!!"
1,":cooking dinner for myself and matt-i know what you're thinking-me? cook? yep then to jungle, escape and phoenix are set keep you dancin"
1,"- happy mother's day, ali i hope you have a great day today! hugs and kisses from the netherlands xoxox"
0,"nbc!!! he's on dateline, about stolen shit. sadly, no child predators"
1,"anyone, anywhere, ever. you have a life. they dont. we love you, no one loves her. get me? good *hugs*"
1,lmao. i like that answer. but please upgrade! hoodrats = for the loss!
1,it comes with the territory it was worse dancing!
0,::sigh:: im so bored... anyone want to tweet with me???
0,- same thing happened at www.teachercomplaints.com and no one investigated it
0,omg i've heard the music too and it's soooo beautiful! makes me wanna watch it even more!
0,sorry about kid situation. good luck with the vid. sorry it's giving you so much trouble.
0,being a girl stinks. grrrrrrrrrr
0,sucks
1,#followfriday happyfortheeze helpers
0,mac is teh greatest.
1,your sister is clearly a very kind person
1,: hey ! thanks for following
1,"just re-read your tweet. yes, i'm free all day"
1,ace! i'll trytrytry to be there xx
1,hell yea
1,"my friends can get with ur friends and we can all b friends, shit, we could do this every weeknd.. aiigght? with coop n the crew"
0,wow nice spread! i do mean the food. and me without an invite
1,#followfriday please follow
0,no more margaret #theapprentice gutted
0,thanks!! can't believe it's been 4 years already! poor mo had to work tonight.
1,"yeah, you guys wanna stop? &&yes you can still drop. i have to pay 129, too late for fi-aid."
0,sorry i don't have any ass dimples. i have very slight back dimples though!
1,;boredd & waiting 4mahh bby to holla at me
0,awww hope everythings okay
1,#followfriday & me plz <3
1,smile - rest warriors of the mighty yah ! http://bit.ly/hrwao well done
0,that's what i need!!! blinn's been really frustrated/aggressive the last week or so. had to put her to bed cuz of it today.
1,hi~ i'll email the recipe to you shortly
1,i've seen this...thanks.
1,"oooh exciting id love ya to do a wee song wit mutya buena, go on go on"
0,i hate mondays.
0,if it rains in the evening then many ppl wont turn up for the tweet up
1,http://twitpic.com/6ercx - u can say hi to mexico please!!!!!
1,#followfriday because she's on a similar wave length as me
0,"""10 years, 10 pounds of m&ms"" + lack of self-restraint = upset stomach. i should have eaten the apple and kiwi laura put in my lunch"
1,thanks!!!
0,"im happy 4 y yes yes yes!! im annoyed but im not worried,thanx 4 caring......uuufff but i miss him sooo much at this time"
1,"aaaaaaaaaaaaaaah room to breath, pressure's off"
0,nothing now that josh is gone
0,it is when its my intertube outlet
0,"awww, it'll be ok. cheer up. i'll give you some of our bread if you want."
1,thank you! i hope that too! so good luck with your tests next week! hopefully we'll survive!!!
0,"prave ten (php) zpzni prototype a scriptaculous tak, ze to haze chyby"
1,"just need it to continue well for tomorrows exam, july, sept tests and december exam!! must be positive"
1,i 'cannot' wait. i've put it in my diary ;)
0,i dont have ur # anymore i lost my phone with all my #s in it
0,n im tryna go hoop.....wish i had a boyfriend who would buy me a basketball...
1,all the small things...
1,"yo, everyone keeps telling me that, when i went to rent it this lady shouted to me ""that movie is sooo good!"" can't wait"
1,"sims 3!! gawd,i would have to open that. right away. i'm a major geek"
1,what would? steve
1,breaking news article ftw
1,"i dont slash. i was talking about professionally published fic in the early 70s... original st fic, you know."
1,...stressed. before exams for example.
1,holla at pam on the web cam
1,yes ma'am we'll be back in time for skandal.
0,well i thought we had fun tonight...
0,too nervous for tomorrow
0,i can't see that as you have to be logged in
1,hope you're having a wonderful day ... thank you again for joining www.socialvibe.com ~ makes me proud!
0,and just do the twitterverse is up to date: i did no receive breakfast in bed this morning
1,"haha i love you bug. im stuck babysitting, but im going to sleep .. night besty!!"
1,yay! it's a new recipe with mascarpone cheese in the crust. tiny bite sized ones that make it less guilt-inducing.
1,my music monday pick today is the black lillies. you should check them out
1,i found his appearance a bit underwhelming though. old little freggle.
1,that's really good!
1,rose and ood will be back in the xmas who special! yay! damn that's half a year away.
1,good guess or what haha
1,"lol, i love your green steve."
1,"fantastic! just came across your website too, so fascinating, especially the celtic animal zodiac signs, thank you"
1,"""i'll choose witch, it makes me look less stupid "" - miley on hannah montana"
1,that's right i win
0,aww sorry
1,"hi adam, i hope you are doing well under your current circumstances... i will reply to your question by email, take care mate"
0,i just heard david eddings died earlier this month
1,have you done the design for 19sites yet? if so want to send me a preview?
1,"i'm going to stop stare at the new dvd cover and go take a shower. i'm smelly! well, good luck with the bagruiut!"
1,"yeh!!!nowt wrong with my wee fingers type type type.. lol oohh spray tan!never had 1 b4,just do normal lotion tan.xx"
0,"oh their different, it hurts anyway whichever it is....."
0,"ha ha ha i work there he he!!! dont think dt goes to my one tho what a shame, he he xoxoxxx"
1,good evening
0,im boreedddd nothing but boreddd.
1,#followfriday because i like pink.
1,could u please follow me? in the chi...would like to send a direct message.
0,"what the fuck is ""real life"" - never heard of it."
1,"oh that`s nice, well done"
1,thanks. it is easier than it sounds....so far.
0,"bah, not much online fun to be had then"
1,your tweet was just included in the longest poem in the world www.longestpoemintheworld.com/tweet/12275/
1,gracias.
1,it's a pleasure mate
0,"""thanks for the adventure--now go have a new one!'' -gets me every time"
1,"thanks, carriebear. wish i could i say my messy house was also a plus, but alas..."
0,i think the frantic looks in everyone's eyes had an effect. we now have tea! managed to botch mine and it was too strong though
0,man i am envious. about to hit the freeway to work you guys hiring? ;) http://myloc.me/15vs
0,"hopefully someone will post a vid of that on youtube, since the only brit channel i get is bbc america."
0,ahh fuck it! i'm of to my bed then!
0,"oooh i wish i could have gone, i hate that they're always on wednesday how was ian galloway? (i work at the museum)"
0,/vent: hurts to swallow
1,well then happy mothers day ahahahahahaha
0,aw but is it nice to be home? is lucy happy to be out of the car?
0,hun plzz talk to us.. we luv uu xx
1,"so not fair! i have the muscles, just not a bendy enough back!"
0,*saddness* jon and kate announced their divorce on the show tonight!
1,"hey just wanted to say your hair looks really nice dark, im considering doing it myself now! hope you're well"
0,"hey buddy, i thought you might find this interesting. yay, health nuts... i'm not as healthy as i should be."
0,"people are throwing around terms, democracy, freedom, revolution etc as if they are interchangeable. depressing"
0,>> why i don't like the 2009 giants: there are a lot of fans of the san francisco giants who can.. http://kl.am/pxw (via amen
1,"when i see all the moms' on twitter and their tweets, i know its gonna be worth ir"
0,i totally failed at saying hi to you for at the con. so a belated hai.
0,#inaperfectworld we would still be together.
0,http://twitpic.com/3pdzd - thats just disrespectful not only to herself and body but to her dignity as well
0,"got some sun after work, been relaxing in the garden with a few beers but have now run out"
1,... took an off today but i'm actually working more than i do normally. what does that mean?
0,"njoy your day hun :* and send me some sunshine, im hating this cold weather we're having"
1,"#chaser was pretty good tonight. i miss the old eps, but it was much better than what could have been. so kudos to the boys"
0,i kno right....i was kinda mad about that too
1,oh hey!!
1,"go home .. or better yet, some more retail therapy"
0,i'm only watching if you're gonna get naked
1,i've no idea. i'd prefer pen and paper.
0,#3turnoffwords crappy ipod speakers
1,what a cutie! congrats
0,maybe it could be worse. the hotel could say that the internet is free and you end up paying $10 for like 3 hours of it.
0,.. open just to feel
0,um whatever you feel like paying. and ummm hahah its not my fault im poor. i will be able to go if you help ;);););))
0,eww. looks like someone got punched in the eye n got a detached retina
1,that is funny. have a good birthday today. i am so proud of you! you kept the party going and calmed the raging crowd last night.
0,"my god, really! really? 50? christ"
0,holy shit! what are they doing????
1,i'm sorry about your morning - am sending a twitter hug x
1,"ugh, sorry, not much help! i thought it was english or history. good luck though!"
0,"*sighs* has been up since 5am for no freaking reason! laid in bed for 2 hours, still couldn't get back to sleep. is ooohhh sooo tired."
0,"i was never jealous of cali car situation, but im filling up once every 8 days because everything is far from where i live"
1,marrying? marrying? does that mean you need to have it filmed?
0,someone dropped out of our gaming group. teh suck.
0,terrible. one of those days when you never should have gotten out of bed. i'll surviive though. and yourself?
1,hmm ... nokia is the best
1,"okok it's tenuous, but i like enough to pass it as one"
1,"ha i really wanna, dude me you and a car= miley cyrus metro station"
0,ice cream? we have bananas and chocolate too. and i promise not to make any dirty comments.
1,thanks! we're almost there
0,"""glow. melt & flow. eviscerate your fragile frame & spill it out on ragged floor. a thousand different versions of yourself."" come cuddle"
0,i understand who your prince is... but who is the dark master? ... and nurse mosquito? oh you poor girl!
1,sure
0,oh have u seen it yet? i havent i have agoraphobia (or somethin like it) so its so hard...
0,i miss you.
0,i know uggggggggh
1,"i want to see some crazy camera comedy action from #e3, jody. maybe you could do a video blog"
1,viva las vegas lol! and remember that what happens in vegas stays in vegas (sometimes) woot!
0,"oh man, i miss fat kid summer. there are 3 new cabin inhabitors! none of which are us!"
0,thanks bb!!!! i didn't get the happy meal
1,"you can also play tongits on your pc or mac. download the game from http://www.tongits.net, enjoy!"
1,"#followfriday another wonderful woman from chicago. great links,smart and engages you with smart links"
1,"- well, we've been seeing eachother on weekends and during holidays for over 2 years now; gets easier over time!"
0,is going to be mad at me. i knocked a half a bag of choc chips all over the floor of the pantry! sorry!
0,"kanye said ""when you try hard, you die hard"" [just sayin]"
1,whoa - which psycho 'ho is that!!
1,"""sometimes life is less than hunky vampires and teen wolfs...and that is ok!!"" andy samberg, mtv awards {{{tearing up}}} thats deep!"
1,im making your fan page thing i promised you
0,i was my last dance recital with mrs.sherri
0,xxxxxxxx
0,"devistated, you'll forever be in my heart joshua. shine on soldier. i can't believe this."
0,doing nething lol thinking about watching a movie but i dont think i own ne i wanna c lol
1,"worst blogger ever? are you kidding? look, study this days, pass your exams and then you'll have time good luck"
0,"nope, i can agree with you in this one cal, dundee is crap! you win. nothing to do in this dump."
1,sounds like a plan. i'm ready!
0,thinks texting and tweeting are the same thing. lol! just passed out for the past 2 hours i'm awful with naps
1,your very talented then!!
1,"#3hotwords ""i do swallow."" (via oh please swallow (<--via@nsane8) #3hotwords -- i always swallow"
1,hey honey how you doin?? haha love you mausi
0,i just had a bug crawling on my leg. it scared me. but now its in a water bottle i found on my floor. hopefully it doesnt find a way out!
0,not jealous just sad that you don't want to be my bff
1,i'm stuck on xm 80's tonight.
0,thank-you! i hope it doesn't rain
0,"that was innersoul. pops was dissolved and i don't know why. that's what stef and i were waiting for. but then, it's gone."
0,"nina ! i know right. yazid isn't happy with me having twitter... i don't want dramas so i've no choice. btw, how're youuuu ???"
0,yall are alllllll over my updates. lol..& you reminded me about real housewives..mad i missed it.
1,my bad baby girl. see back in my day that was what we called liquid crack. i have no idea what it is today. lol
1,"you have a point there, you are not female! excuse my drowsy brain, plus i'm probably too old to know that stuff anyway"
1,yes! i can smell the freshly baked chocolate chip cookies. i was gonna ask if u had milk. enjoy some for me too! yummy!
1,then i have done my job properly hehehe.
1,i'll refrain from the obvious comment.
1,"""i would see the world through your eyes"" <3 soo cute!! listening rite now!"
0,#otalia paley center tribute to #guidinglight http://tinyurl.com/mzoxy5 wish i could go
1,hehehe agreed i wanna watch tht movie when i'm slightly tipsy ;)
1,so... didja apply for gnag??
1,"hey, happy birthday! im watching in the waiting room"
0,"#python fuse experiments...the only fused thing was my brain. ""cannot access /mnt/other: invalid argument"" #fail"
0,"i'm at home in brooklyn now, so i'm near none of them"
0,that's so wrong
0,shart. i need bobby pins and nsn shirt.
1,i hope u consider ry one of ur grands
1,get 100 followers a day using www.tweeterfollow.com once you add everyone you are on the train or pay vip
0,"no, it pretty much sucks."
1,"""anybody who says they don't is lyring"" - kelly clarkson admits she pees in the shower-and dares you to admit it too! (read it in a mag)"
0,i dont have a mac wish i cud
1,$125 roundtrip greyhound for july..?
1,wonderful! i look forward to the new dvd
1,i love this too i want a girl shirt like yours though-mine's a boy shirt
1,"woo hoo enjoy ur day with ur girl, tweet later"
1,i loveeeeeeee youu mwahh!!
0,did you check out the eula? because i think you're breaking it if you copy the .pdf file the wrong way
0,i've noticed that too
1,"""life is a blank page. each person holds their pen nd writes their own story.""- natasha bedingfield i love tht sayin"
0,ughhh what! also i never said bye
0,once everyone made such a fuss i knew i had to see it quick because i would have felt just as u 2 did. sorry guys
0,arghhh youve ruined my cricket catchup with your updates
0,oh i know that is so sad with the dogs and brooke starts crying
0,=- how lame it is that i want my scranton shirt so bad just so i can take a photo of tim and i wearing our dm picnic shirts together
1,i think three or so streaks sound good
1,yeah i did try animalstyle...4the first time. i'll have those again but minus grilled onions. --they put a little 2much 4me.
1,who is she? lmao i'm ok thanks... it's an exasperating day but it's getting better!
0,"the other day, i got a friend request by a debra viray... ps that's my mom lol"
1,he's already 10 and still really active i was trying to take a good picture of him so i distracted him with a ball lol
0,http://twitpic.com/8d09f - awwwwwwwwwwwww that is so beautiful. i just need to be in his arms tonight
0,"hahaha isnt tht a good thing? no more impulse buying! i just bought something of it, and sort of regretting now"
0,nothing yet still looking....but lets for sure do lunch next week!!
1,i've watched the movie twilight two times. it's fun
0,-sits in corner- -holds self-
1,bahaha should have staye dto talk to me
0,you must be scared to be trolling here. you guys are so sad. #tcot #right
1,yes get sarah to join and mike as well be good to chat with them
1,spaghetti and cornbread want some???
1,"no, got my visa denied. enjoy c1/j1!"
0,"i hope not! if it is that means they have found something wrong with it, a last minute bug"
1,what abotu stavros flatley! they are such good fun
0,dad is leaving and wont be back til the wedding.
1,": miss 8c so muchh i heart u, lovely class ))"
0,i gotta work today
0,"but the goanna lounge lacks a computer, bawwwwwww! i'm too sick to drag my butt to that side of the campus"
1,pls define publicmic
0,to southwell? too busy can you comment on my cybersafety blogpost b4 tuesday arvo plz?
0,where are you ashley? i couldn't catch a glimpse of you
1,"will do hun even though i will still be finishing off uni work lol, nighty night x"
0,"by a strange coincidence, i too was listening to the top gun soundtrack only last week, till i squished the cd in the glovebox"
0,stinks what do you do anyway?
1,"thanks, doll! working on a larger one of toast and egg right now..all day painting, i guess."
1,...naptime for me - spectating a race is hard work. i had to carry rob's race backpack the whole time!
1,"i didn't get what i want. ahaha. btw, nice username. ang cute."
1,that'd be ace! gonna wait 'til i hear back from and have a date arranged #tweetupwest
1,awesome- has to be a releif for you
0,heeeyyy boo! where u been all day? no twitter luv?
1,lol! oh the joys of having a cc license.
0,... so much for spending my saturday by the pool! fml
0,awww what the hale *huggg* i totally care!
1,try some blackout curtain lining
1,i saw on t.v. news this morning that announced baby's birth here on twitter too
0,"oh haii coldplay. your in my city, but i'm not there boo"
0,"aww, babe. i got off a couple days ago.. i miss youuuuu.."
1,yeah! good morning! and i hope u are great today!
0,i still have weed but i feel guilty by association!!
1,what ap contest? what did you get? haha. i'm glad you said tft. they deserve to be on ap. they better be on nxt year.
1,i know how you feel. awwh i hope i see you smiling again tomoz
0,im sad all the good phones are over 100 dollars. and i can only spend 100 dollars.
0,eww not sure i like that
1,morning
1,don't forget: crete = better life (or at least a warmer one)
1,go on....you know you want to really hope you had a lovely weekend in the wilds
1,that last tweet was meant for you obviously
1,thanks! i had the vanilla with chocolate frosting tonight. delish!
1,please fans!! help miley to win http://bit.ly/gnclm miley needs your votes!!!
1,read your im's on jtv!
0,definitely! they're still showing tennis...
1,that's a start!
1,"yep, it's a desktop 3 axis cnc milling machine for working wood, plastic, aluminium and copper!"
0,dammit. sorry hun... thats what all the magazines say to do...
1,#followfriday cool peeps check em out
1,been all ears since acs ball days in mcr in the 90s so u don't need chaka 2 have our ears - for real but it sounds hot!!
0,"yeah! it was nice and long and detailed..sigh. these things just happen to me well, i shall retype you one..."
1,"""my wang is as hard as a prosthetic leg."" best night in boston!!"
1,feeling much better .. thank you .. how's your head?
0,they used to have a book expo in canada (toronto) but the cancelled it this year #beatwittyparty #beatwittyparty
0,still sore comes put tomorrow though!
0,bummer!
1,#marsiscoming #marsiscoming #marsiscoming #marsiscoming i got new followers
0,i miss u roomie! man ima miss y'all asses when we move love u!! have funnnn! i'm just like you! (i kno my roomies! haha)
1,hey you ok? wubu2 today? xx
